Page Load Speed (ms),Time
448,2016-07-22 13:02:29
374,2016-07-22 13:02:29
389,2016-07-22 13:04:03
368,2016-07-22 13:04:03
388,2016-07-22 13:04:57
372,2016-07-22 13:04:57
578,2016-07-22 13:05:55
500,2016-07-22 13:05:56
541,2016-07-22 13:06:08
1268,2016-07-22 13:06:12
384,2016-07-22 13:06:16
412,2016-07-22 13:06:18
236,2016-07-22 13:07:12
395,2016-07-22 13:07:17
540,2016-07-22 13:09:01
295,2016-07-22 13:09:03
587,2016-07-22 13:09:11
544,2016-07-22 13:12:14
267,2016-07-22 13:12:26
290,2016-07-22 13:12:29
379,2016-07-22 13:13:19
491,2016-07-22 13:13:22
708,2016-07-22 13:17:28
300,2016-07-22 13:17:31
578,2016-07-22 13:21:00
350,2016-07-22 13:21:09
318,2016-07-22 13:22:45
615,2016-07-22 13:27:26
616,2016-07-22 13:27:26
543,2016-07-22 13:35:09
468,2016-07-22 13:35:11
683,2016-07-22 13:38:40
582,2016-07-22 13:50:23
556,2016-07-22 13:50:38
470,2016-07-22 13:50:55
261,2016-07-22 13:51:09
414,2016-07-22 13:51:10
363,2016-07-22 13:51:23
408,2016-07-22 13:51:35
675,2016-07-22 13:51:38
326,2016-07-22 13:55:33
373,2016-07-22 13:55:36
376,2016-07-22 13:56:39
378,2016-07-22 13:57:34
544,2016-07-22 13:59:45
377,2016-07-22 13:59:47
1207,2016-07-22 14:00:10
513,2016-07-22 14:00:52
448,2016-07-22 14:00:54
257,2016-07-22 14:00:56
291,2016-07-22 14:00:58
309,2016-07-22 14:04:03
614,2016-07-22 14:09:53
663,2016-07-22 14:09:53
575,2016-07-22 14:12:38
592,2016-07-22 14:13:49
596,2016-07-22 14:13:49
449,2016-07-22 14:13:54
253,2016-07-22 14:14:19
291,2016-07-22 14:14:22
361,2016-07-22 14:14:27
389,2016-07-22 14:18:53
410,2016-07-22 14:20:05
232,2016-07-22 14:20:31
629,2016-07-22 14:22:52
435,2016-07-22 14:22:52
582,2016-07-22 14:23:59
602,2016-07-22 14:27:17
539,2016-07-22 14:27:17
413,2016-07-22 14:28:21
400,2016-07-22 14:28:21
243,2016-07-22 14:28:30
358,2016-07-22 14:31:54
383,2016-07-22 14:31:58
742,2016-07-22 14:34:03
1933,2016-07-22 14:34:17
1734,2016-07-22 14:34:28
588,2016-07-22 14:39:33
471,2016-07-22 14:39:40
540,2016-07-22 14:40:01
438,2016-07-22 14:45:07
1309,2016-07-22 14:46:06
724,2016-07-22 14:46:15
1143,2016-07-22 14:47:00
382,2016-07-22 14:47:44
500,2016-07-22 14:49:07
1496,2016-07-22 14:49:29
562,2016-07-22 14:50:05
449,2016-07-22 14:51:47
665,2016-07-22 14:54:00
647,2016-07-22 14:54:04
1412,2016-07-22 14:54:48
656,2016-07-22 14:55:10
1220,2016-07-22 14:57:18
1743,2016-07-22 14:57:21
915,2016-07-22 14:57:25
599,2016-07-22 14:57:27
2044,2016-07-22 14:57:36
894,2016-07-22 14:57:44
535,2016-07-22 14:58:09
1140,2016-07-22 14:58:13
866,2016-07-22 14:58:40
424,2016-07-22 14:58:42
709,2016-07-22 14:58:45
1087,2016-07-22 14:58:51
4606,2016-07-22 14:58:59
1488,2016-07-22 14:59:13
522,2016-07-22 14:59:45
1089,2016-07-22 15:00:49
692,2016-07-22 15:01:07
954,2016-07-22 15:01:07
1199,2016-07-22 15:01:12
1630,2016-07-22 15:01:48
1503,2016-07-22 15:01:48
1074,2016-07-22 15:01:51
452,2016-07-22 15:01:53
653,2016-07-22 15:01:56
706,2016-07-22 15:01:58
624,2016-07-22 15:02:51
363,2016-07-22 15:05:22
407,2016-07-22 15:05:25
655,2016-07-22 15:06:29
234,2016-07-22 15:07:10
1330,2016-07-22 15:07:13
887,2016-07-22 15:10:05
474,2016-07-22 15:10:08
581,2016-07-22 15:10:38
901,2016-07-22 15:11:36
1174,2016-07-22 15:11:50
1352,2016-07-22 15:11:54
533,2016-07-22 15:14:48
453,2016-07-22 15:16:47
758,2016-07-22 15:16:51
1730,2016-07-22 15:17:02
547,2016-07-22 15:24:40
517,2016-07-22 15:26:56
763,2016-07-22 15:26:56
606,2016-07-22 15:27:54
399,2016-07-22 15:27:54
408,2016-07-22 15:30:40
400,2016-07-22 15:30:41
607,2016-07-22 15:31:40
449,2016-07-22 15:31:47
602,2016-07-22 15:32:51
405,2016-07-22 15:32:51
382,2016-07-22 15:33:31
359,2016-07-22 15:37:00
1015,2016-07-22 15:39:32
368,2016-07-22 15:44:01
719,2016-07-22 15:45:15
6486,2016-07-22 16:00:20
2086,2016-07-22 16:00:21
2298,2016-07-22 16:00:21
767,2016-07-22 16:00:36
262,2016-07-22 16:01:36
300,2016-07-22 16:02:37
360,2016-07-22 16:02:43
230,2016-07-22 16:02:52
675,2016-07-22 16:03:45
1659,2016-07-22 16:04:18
1663,2016-07-22 16:04:18
774,2016-07-22 16:05:31
439,2016-07-22 16:17:54
241,2016-07-22 16:19:02
241,2016-07-22 16:19:06
586,2016-07-22 16:22:11
444,2016-07-22 16:22:20
395,2016-07-22 16:23:12
416,2016-07-22 16:23:29
258,2016-07-22 16:23:37
343,2016-07-22 16:23:53
589,2016-07-22 16:27:06
554,2016-07-22 16:27:18
555,2016-07-22 16:28:26
974,2016-07-22 16:28:36
803,2016-07-22 16:29:01
695,2016-07-22 16:29:01
472,2016-07-22 16:29:40
1018,2016-07-22 16:30:05
637,2016-07-22 16:30:20
610,2016-07-22 16:36:31
658,2016-07-22 16:36:31
476,2016-07-22 16:36:36
258,2016-07-22 16:37:02
297,2016-07-22 16:37:06
361,2016-07-22 16:37:09
596,2016-07-22 16:40:56
275,2016-07-22 16:41:04
338,2016-07-22 16:41:07
416,2016-07-22 16:41:28
264,2016-07-22 16:41:35
245,2016-07-22 16:41:43
309,2016-07-22 16:41:49
435,2016-07-22 16:44:55
314,2016-07-22 16:45:04
406,2016-07-22 16:50:35
388,2016-07-22 16:50:37
565,2016-07-22 16:51:17
464,2016-07-22 16:51:19
366,2016-07-22 16:51:24
556,2016-07-22 17:02:13
301,2016-07-22 17:02:14
540,2016-07-22 17:06:31
376,2016-07-22 17:06:33
311,2016-07-22 17:06:41
299,2016-07-22 17:06:49
1727,2016-07-22 17:08:55
490,2016-07-22 17:09:14
2795,2016-07-22 17:10:18
1168,2016-07-22 17:10:31
594,2016-07-22 17:11:42
377,2016-07-22 17:11:43
1375,2016-07-22 17:13:45
1166,2016-07-22 17:13:48
786,2016-07-22 17:13:53
646,2016-07-22 17:14:51
488,2016-07-22 17:14:55
2037,2016-07-22 17:15:52
734,2016-07-22 17:16:02
609,2016-07-22 17:16:09
1186,2016-07-22 17:16:19
773,2016-07-22 17:16:20
591,2016-07-22 17:16:22
948,2016-07-22 17:16:26
608,2016-07-22 17:17:26
391,2016-07-22 17:17:30
1327,2016-07-22 17:19:04
1137,2016-07-22 17:19:08
784,2016-07-22 17:20:46
849,2016-07-22 17:20:49
1012,2016-07-22 17:20:54
447,2016-07-22 17:21:03
2202,2016-07-22 17:22:54
1262,2016-07-22 17:22:57
1016,2016-07-22 17:23:02
1322,2016-07-22 17:24:01
658,2016-07-22 17:24:03
538,2016-07-22 17:24:32
374,2016-07-22 17:24:33
359,2016-07-22 17:25:03
418,2016-07-22 17:25:05
228,2016-07-22 17:25:08
264,2016-07-22 17:25:09
331,2016-07-22 17:25:13
537,2016-07-22 17:25:43
466,2016-07-22 17:25:45
296,2016-07-22 17:25:49
356,2016-07-22 17:25:52
1561,2016-07-22 17:27:33
1019,2016-07-22 17:27:35
442,2016-07-22 17:27:42
444,2016-07-22 17:27:44
409,2016-07-22 17:27:50
539,2016-07-22 17:28:41
376,2016-07-22 17:28:43
333,2016-07-22 17:29:58
1607,2016-07-22 17:30:37
1109,2016-07-22 17:30:40
1030,2016-07-22 17:32:07
1405,2016-07-22 17:32:17
3527,2016-07-22 17:33:32
1706,2016-07-22 17:35:28
666,2016-07-22 17:35:31
643,2016-07-22 17:35:35
831,2016-07-22 17:37:03
402,2016-07-22 17:37:11
540,2016-07-22 17:37:40
394,2016-07-22 17:37:42
347,2016-07-22 17:38:01
542,2016-07-22 17:38:17
378,2016-07-22 17:38:19
1491,2016-07-22 17:38:46
511,2016-07-22 17:38:48
1452,2016-07-22 17:40:30
1341,2016-07-22 17:40:33
1424,2016-07-22 17:42:24
1038,2016-07-22 17:42:27
378,2016-07-22 17:42:33
594,2016-07-22 17:46:23
398,2016-07-22 17:46:30
542,2016-07-22 17:46:56
466,2016-07-22 17:46:58
366,2016-07-22 17:47:02
540,2016-07-22 17:47:31
403,2016-07-22 17:47:35
1081,2016-07-22 17:49:50
2258,2016-07-22 17:49:56
655,2016-07-22 17:54:31
380,2016-07-22 17:54:33
339,2016-07-22 17:58:26
708,2016-07-25 08:52:34
677,2016-07-25 09:02:44
514,2016-07-25 09:05:59
496,2016-07-25 09:12:41
596,2016-07-25 09:14:25
622,2016-07-25 09:18:14
607,2016-07-25 09:18:26
537,2016-07-25 09:18:52
1510,2016-07-25 09:20:23
758,2016-07-25 09:21:13
440,2016-07-25 09:21:15
309,2016-07-25 09:21:20
432,2016-07-25 09:21:25
397,2016-07-25 09:21:30
319,2016-07-25 09:23:13
1178,2016-07-25 09:24:05
355,2016-07-25 09:24:42
814,2016-07-25 09:25:54
5858,2016-07-25 09:27:57
639,2016-07-25 09:34:38
576,2016-07-25 09:39:48
4613,2016-07-25 09:40:25
584,2016-07-25 09:41:02
610,2016-07-25 09:43:56
655,2016-07-25 09:43:57
623,2016-07-25 09:49:05
599,2016-07-25 09:50:35
597,2016-07-25 09:50:35
606,2016-07-25 09:53:17
663,2016-07-25 09:53:17
591,2016-07-25 09:54:56
616,2016-07-25 09:56:52
619,2016-07-25 09:56:52
583,2016-07-25 09:58:39
581,2016-07-25 09:58:52
704,2016-07-25 09:59:15
673,2016-07-25 09:59:31
568,2016-07-25 09:59:48
565,2016-07-25 10:00:00
2275,2016-07-25 10:00:16
1628,2016-07-25 10:00:27
778,2016-07-25 10:00:29
229,2016-07-25 10:00:40
367,2016-07-25 10:00:41
1603,2016-07-25 10:01:29
1107,2016-07-25 10:01:36
1824,2016-07-25 10:01:49
758,2016-07-25 10:02:07
783,2016-07-25 10:02:10
709,2016-07-25 10:02:12
627,2016-07-25 10:02:30
294,2016-07-25 10:02:42
602,2016-07-25 10:03:39
298,2016-07-25 10:03:41
617,2016-07-25 10:03:42
614,2016-07-25 10:03:42
539,2016-07-25 10:04:08
712,2016-07-25 10:04:16
545,2016-07-25 10:04:49
474,2016-07-25 10:04:51
295,2016-07-25 10:04:57
364,2016-07-25 10:05:05
518,2016-07-25 10:06:19
450,2016-07-25 10:06:22
698,2016-07-25 10:06:58
925,2016-07-25 10:06:59
1328,2016-07-25 10:07:00
574,2016-07-25 10:07:58
344,2016-07-25 10:09:26
294,2016-07-25 10:09:29
545,2016-07-25 10:10:01
706,2016-07-25 10:10:05
268,2016-07-25 10:10:14
304,2016-07-25 10:10:17
581,2016-07-25 10:13:28
704,2016-07-25 10:16:13
565,2016-07-25 10:16:46
291,2016-07-25 10:16:47
543,2016-07-25 10:17:09
849,2016-07-25 10:17:11
536,2016-07-25 10:17:13
1747,2016-07-25 10:17:55
2640,2016-07-25 10:18:00
1551,2016-07-25 10:18:05
752,2016-07-25 10:19:59
616,2016-07-25 10:21:06
1337,2016-07-25 10:22:37
1343,2016-07-25 10:22:37
362,2016-07-25 10:26:11
638,2016-07-25 10:26:23
623,2016-07-25 10:27:00
1537,2016-07-25 10:27:34
2134,2016-07-25 10:28:00
2295,2016-07-25 10:28:00
681,2016-07-25 10:28:32
620,2016-07-25 10:29:49
634,2016-07-25 10:31:54
665,2016-07-25 10:31:54
841,2016-07-25 10:32:24
1146,2016-07-25 10:32:56
653,2016-07-25 10:34:28
691,2016-07-25 10:35:20
1568,2016-07-25 10:35:46
672,2016-07-25 10:36:42
744,2016-07-25 10:36:42
440,2016-07-25 10:38:37
1400,2016-07-25 10:39:20
741,2016-07-25 10:39:51
1229,2016-07-25 10:39:53
1275,2016-07-25 10:39:53
686,2016-07-25 10:39:57
638,2016-07-25 10:40:37
626,2016-07-25 10:40:53
663,2016-07-25 10:41:13
1123,2016-07-25 10:41:41
1061,2016-07-25 10:41:41
704,2016-07-25 10:42:12
3628,2016-07-25 10:44:23
1369,2016-07-25 10:44:36
676,2016-07-25 10:44:42
597,2016-07-25 10:44:42
743,2016-07-25 10:45:01
578,2016-07-25 10:45:06
684,2016-07-25 10:46:49
636,2016-07-25 10:47:55
751,2016-07-25 10:49:05
938,2016-07-25 10:50:26
573,2016-07-25 10:50:29
1147,2016-07-25 10:51:58
1310,2016-07-25 10:52:03
1332,2016-07-25 10:53:18
4299,2016-07-25 10:53:29
4317,2016-07-25 10:53:29
1088,2016-07-25 10:54:41
4391,2016-07-25 10:56:30
472,2016-07-25 10:57:25
3349,2016-07-25 10:57:50
772,2016-07-25 10:57:50
1951,2016-07-25 10:58:02
2050,2016-07-25 10:58:03
677,2016-07-25 10:58:15
572,2016-07-25 10:58:42
347,2016-07-25 10:58:55
601,2016-07-25 10:58:58
606,2016-07-25 10:58:58
559,2016-07-25 10:59:34
9403,2016-07-25 11:00:46
1725,2016-07-25 11:00:50
2508,2016-07-25 11:01:59
919,2016-07-25 11:02:13
1668,2016-07-25 11:02:21
1671,2016-07-25 11:02:21
1532,2016-07-25 11:02:40
1155,2016-07-25 11:03:55
3929,2016-07-25 11:04:18
1500,2016-07-25 11:04:45
1850,2016-07-25 11:04:45
1925,2016-07-25 11:05:50
553,2016-07-25 11:05:54
587,2016-07-25 11:05:54
678,2016-07-25 11:06:21
600,2016-07-25 11:07:57
619,2016-07-25 11:08:32
628,2016-07-25 11:08:32
562,2016-07-25 11:08:36
676,2016-07-25 11:11:21
618,2016-07-25 11:11:50
361,2016-07-25 11:13:12
655,2016-07-25 11:13:33
401,2016-07-25 11:13:43
591,2016-07-25 11:14:16
592,2016-07-25 11:14:16
1189,2016-07-25 11:15:10
1370,2016-07-25 11:16:27
1848,2016-07-25 11:17:37
1173,2016-07-25 11:18:47
661,2016-07-25 11:18:58
768,2016-07-25 11:18:58
567,2016-07-25 11:19:23
644,2016-07-25 11:20:35
631,2016-07-25 11:23:21
1621,2016-07-25 11:24:27
709,2016-07-25 11:26:00
572,2016-07-25 11:26:27
1488,2016-07-25 11:27:51
1101,2016-07-25 11:27:59
625,2016-07-25 11:28:28
580,2016-07-25 11:30:24
899,2016-07-25 11:31:17
1102,2016-07-25 11:32:46
1311,2016-07-25 11:32:50
1661,2016-07-25 11:32:51
432,2016-07-25 11:35:07
465,2016-07-25 11:35:07
406,2016-07-25 11:38:37
405,2016-07-25 11:38:37
639,2016-07-25 11:42:33
627,2016-07-25 11:42:55
754,2016-07-25 11:43:14
1781,2016-07-25 11:44:29
678,2016-07-25 11:44:48
1324,2016-07-25 11:46:04
405,2016-07-25 11:47:45
1085,2016-07-25 11:49:31
929,2016-07-25 11:49:38
756,2016-07-25 11:49:38
1125,2016-07-25 11:49:41
1052,2016-07-25 11:49:44
1041,2016-07-25 11:49:47
849,2016-07-25 11:50:00
1918,2016-07-25 11:51:29
1917,2016-07-25 11:51:29
626,2016-07-25 11:51:37
415,2016-07-25 11:51:38
365,2016-07-25 11:51:57
611,2016-07-25 11:54:19
2602,2016-07-25 11:55:51
3659,2016-07-25 11:57:10
4602,2016-07-25 11:57:11
2226,2016-07-25 11:58:34
2522,2016-07-25 11:58:34
5269,2016-07-25 11:58:35
655,2016-07-25 12:00:38
572,2016-07-25 12:04:43
469,2016-07-25 12:04:46
584,2016-07-25 12:04:56
635,2016-07-25 12:05:08
641,2016-07-25 12:05:08
2458,2016-07-25 12:08:22
2727,2016-07-25 12:08:22
622,2016-07-25 12:11:51
683,2016-07-25 12:11:51
605,2016-07-25 12:14:00
617,2016-07-25 12:14:00
612,2016-07-25 12:14:13
611,2016-07-25 12:17:24
613,2016-07-25 12:21:27
656,2016-07-25 12:21:27
549,2016-07-25 12:23:40
614,2016-07-25 12:25:15
607,2016-07-25 12:25:15
546,2016-07-25 12:27:46
561,2016-07-25 12:29:32
594,2016-07-25 12:33:35
601,2016-07-25 12:33:35
685,2016-07-25 12:38:17
681,2016-07-25 12:38:17
484,2016-07-25 12:38:17
489,2016-07-25 12:38:17
449,2016-07-25 12:38:23
289,2016-07-25 12:39:02
299,2016-07-25 12:39:10
325,2016-07-25 12:39:16
393,2016-07-25 12:45:14
403,2016-07-25 12:45:14
543,2016-07-25 12:45:22
467,2016-07-25 12:45:25
602,2016-07-25 12:49:23
676,2016-07-25 12:49:23
601,2016-07-25 12:54:11
604,2016-07-25 12:54:11
672,2016-07-25 12:56:27
383,2016-07-25 12:56:27
2533,2016-07-25 13:00:08
538,2016-07-25 13:07:03
296,2016-07-25 13:07:06
839,2016-07-25 13:07:29
296,2016-07-25 13:07:31
541,2016-07-25 13:08:56
459,2016-07-25 13:08:58
533,2016-07-25 13:09:45
461,2016-07-25 13:09:47
617,2016-07-25 13:10:09
1470,2016-07-25 13:11:26
1425,2016-07-25 13:11:55
673,2016-07-25 13:12:27
541,2016-07-25 13:12:40
799,2016-07-25 13:13:15
1262,2016-07-25 13:13:28
1118,2016-07-25 13:13:42
691,2016-07-25 13:14:02
2952,2016-07-25 13:15:23
1044,2016-07-25 13:15:45
428,2016-07-25 13:18:57
374,2016-07-25 13:20:24
564,2016-07-25 13:21:05
462,2016-07-25 13:21:38
538,2016-07-25 13:22:27
447,2016-07-25 13:22:37
258,2016-07-25 13:22:40
293,2016-07-25 13:22:43
365,2016-07-25 13:22:47
562,2016-07-25 13:27:47
363,2016-07-25 13:29:34
378,2016-07-25 13:31:09
627,2016-07-25 13:47:17
551,2016-07-25 13:47:35
953,2016-07-25 13:49:44
418,2016-07-25 13:50:28
486,2016-07-25 13:50:35
366,2016-07-25 13:51:32
601,2016-07-25 14:08:05
614,2016-07-25 14:08:05
638,2016-07-25 14:19:30
640,2016-07-25 14:19:30
638,2016-07-25 14:22:44
644,2016-07-25 14:22:44
466,2016-07-25 14:22:50
404,2016-07-25 14:24:52
409,2016-07-25 14:26:35
388,2016-07-25 14:26:35
541,2016-07-25 14:29:44
586,2016-07-25 14:32:27
488,2016-07-25 14:32:39
287,2016-07-25 14:32:55
886,2016-07-25 14:33:27
1028,2016-07-25 14:33:41
2687,2016-07-25 14:33:46
2802,2016-07-25 14:33:46
470,2016-07-25 14:46:51
555,2016-07-25 14:48:24
468,2016-07-25 14:48:27
386,2016-07-25 14:48:35
411,2016-07-25 14:48:39
618,2016-07-25 14:48:54
550,2016-07-25 14:48:54
740,2016-07-25 14:49:31
269,2016-07-25 14:54:04
328,2016-07-25 14:54:13
414,2016-07-25 14:54:29
235,2016-07-25 14:54:39
313,2016-07-25 14:54:46
321,2016-07-25 14:54:55
617,2016-07-25 14:58:18
669,2016-07-25 14:58:18
327,2016-07-25 14:58:19
545,2016-07-25 14:58:21
462,2016-07-25 14:58:24
5143,2016-07-25 15:01:58
5143,2016-07-25 15:01:58
2741,2016-07-25 15:01:59
2788,2016-07-25 15:01:59
492,2016-07-25 15:02:00
869,2016-07-25 15:02:47
925,2016-07-25 15:02:47
541,2016-07-25 15:03:39
496,2016-07-25 15:03:41
268,2016-07-25 15:03:49
294,2016-07-25 15:03:53
549,2016-07-25 15:04:00
320,2016-07-25 15:04:08
315,2016-07-25 15:04:12
388,2016-07-25 15:04:14
313,2016-07-25 15:04:41
594,2016-07-25 15:06:18
602,2016-07-25 15:06:18
637,2016-07-25 15:07:19
607,2016-07-25 15:09:13
610,2016-07-25 15:09:13
450,2016-07-25 15:09:16
388,2016-07-25 15:09:54
356,2016-07-25 15:14:45
390,2016-07-25 15:14:47
580,2016-07-25 15:14:54
938,2016-07-25 15:16:41
995,2016-07-25 15:16:41
615,2016-07-25 15:18:26
676,2016-07-25 15:18:26
613,2016-07-25 15:20:33
617,2016-07-25 15:20:33
612,2016-07-25 15:23:23
616,2016-07-25 15:23:23
597,2016-07-25 15:27:58
600,2016-07-25 15:27:58
595,2016-07-25 15:30:28
601,2016-07-25 15:30:28
391,2016-07-25 15:33:34
403,2016-07-25 15:33:35
601,2016-07-25 15:35:17
603,2016-07-25 15:35:17
351,2016-07-25 15:35:37
390,2016-07-25 15:35:57
586,2016-07-25 15:38:31
789,2016-07-25 15:42:47
604,2016-07-25 15:43:47
695,2016-07-25 15:43:54
218,2016-07-25 15:44:16
334,2016-07-25 15:44:18
603,2016-07-25 15:44:31
623,2016-07-25 15:44:42
536,2016-07-25 15:52:59
766,2016-07-25 15:54:43
501,2016-07-25 15:57:24
538,2016-07-25 15:57:24
2083,2016-07-25 16:00:10
2085,2016-07-25 16:00:10
1210,2016-07-25 16:01:03
1328,2016-07-25 16:01:03
810,2016-07-25 16:06:37
813,2016-07-25 16:06:37
671,2016-07-25 16:06:41
523,2016-07-25 16:10:17
646,2016-07-25 16:14:24
440,2016-07-25 16:14:30
664,2016-07-25 16:15:04
560,2016-07-25 16:15:04
360,2016-07-25 16:20:19
551,2016-07-25 16:28:11
912,2016-07-25 16:28:14
1146,2016-07-25 16:29:43
702,2016-07-25 16:38:28
542,2016-07-25 16:38:31
2002,2016-07-25 16:39:23
509,2016-07-25 16:40:14
566,2016-07-25 16:40:46
617,2016-07-25 16:41:57
518,2016-07-25 16:42:01
637,2016-07-25 16:44:03
542,2016-07-25 16:44:56
366,2016-07-25 16:45:03
545,2016-07-25 16:45:23
295,2016-07-25 16:45:26
539,2016-07-25 16:45:40
294,2016-07-25 16:45:45
541,2016-07-25 16:46:25
301,2016-07-25 16:46:32
543,2016-07-25 16:47:55
604,2016-07-25 16:54:49
510,2016-07-25 16:55:35
319,2016-07-25 16:55:59
391,2016-07-25 16:56:18
339,2016-07-25 16:56:20
397,2016-07-25 16:56:30
304,2016-07-25 16:56:33
366,2016-07-25 16:56:39
354,2016-07-25 16:56:43
354,2016-07-25 16:57:22
611,2016-07-25 16:57:32
512,2016-07-25 16:57:41
7655,2016-07-25 17:00:22
546,2016-07-25 17:00:29
364,2016-07-25 17:01:12
285,2016-07-25 17:02:09
589,2016-07-25 17:04:32
528,2016-07-25 17:04:32
579,2016-07-25 17:04:42
382,2016-07-25 17:04:43
381,2016-07-25 17:05:22
382,2016-07-25 17:05:23
362,2016-07-25 17:05:29
439,2016-07-25 17:15:21
591,2016-07-25 17:23:43
842,2016-07-25 17:23:47
979,2016-07-25 17:27:58
796,2016-07-25 17:28:30
416,2016-07-25 17:31:18
677,2016-07-25 17:31:18
422,2016-07-25 17:31:18
702,2016-07-26 07:33:19
805,2016-07-26 07:33:19
576,2016-07-26 07:34:32
526,2016-07-26 07:34:32
573,2016-07-26 07:36:45
502,2016-07-26 07:36:45
375,2016-07-26 07:41:45
396,2016-07-26 07:58:35
521,2016-07-26 07:58:35
614,2016-07-26 07:59:32
541,2016-07-26 07:59:32
3931,2016-07-26 08:01:00
3944,2016-07-26 08:01:00
640,2016-07-26 08:01:43
742,2016-07-26 08:01:43
619,2016-07-26 08:02:23
664,2016-07-26 08:02:23
5067,2016-07-26 08:03:12
4943,2016-07-26 08:03:12
592,2016-07-26 08:04:10
684,2016-07-26 08:04:10
570,2016-07-26 08:05:26
605,2016-07-26 08:05:26
595,2016-07-26 08:06:26
593,2016-07-26 08:06:26
573,2016-07-26 08:08:03
509,2016-07-26 08:08:03
960,2016-07-26 08:09:07
1264,2016-07-26 08:09:08
604,2016-07-26 08:10:21
646,2016-07-26 08:10:21
4993,2016-07-26 08:11:12
5039,2016-07-26 08:11:12
567,2016-07-26 08:12:49
662,2016-07-26 08:12:49
1692,2016-07-26 08:13:39
1804,2016-07-26 08:13:39
586,2016-07-26 08:17:59
681,2016-07-26 08:18:03
974,2016-07-26 08:19:11
4669,2016-07-26 08:19:21
4457,2016-07-26 08:20:20
1151,2016-07-26 08:21:37
1287,2016-07-26 08:21:38
725,2016-07-26 08:26:50
415,2016-07-26 08:29:59
420,2016-07-26 08:29:59
591,2016-07-26 08:30:44
541,2016-07-26 08:30:44
405,2016-07-26 08:31:25
418,2016-07-26 08:31:25
585,2016-07-26 08:32:25
551,2016-07-26 08:32:25
380,2016-07-26 08:34:08
358,2016-07-26 08:34:08
615,2016-07-26 08:35:24
619,2016-07-26 08:35:24
372,2016-07-26 08:36:09
364,2016-07-26 08:36:09
416,2016-07-26 08:37:06
412,2016-07-26 08:37:06
621,2016-07-26 08:39:19
637,2016-07-26 08:39:19
393,2016-07-26 08:40:34
396,2016-07-26 08:40:34
588,2016-07-26 08:42:06
526,2016-07-26 08:42:06
410,2016-07-26 08:45:12
453,2016-07-26 08:45:12
407,2016-07-26 08:46:03
400,2016-07-26 08:46:03
615,2016-07-26 08:46:53
611,2016-07-26 08:46:53
609,2016-07-26 08:48:22
611,2016-07-26 08:48:22
490,2016-07-26 08:49:05
491,2016-07-26 08:49:05
647,2016-07-26 08:54:06
638,2016-07-26 08:55:45
582,2016-07-26 08:58:00
638,2016-07-26 09:00:01
590,2016-07-26 09:04:08
386,2016-07-26 09:06:20
623,2016-07-26 09:06:50
632,2016-07-26 09:06:50
602,2016-07-26 09:07:39
613,2016-07-26 09:07:39
593,2016-07-26 09:08:41
587,2016-07-26 09:10:35
593,2016-07-26 09:12:21
397,2016-07-26 09:13:29
705,2016-07-26 09:14:30
576,2016-07-26 09:15:49
430,2016-07-26 09:16:28
279,2016-07-26 09:17:25
459,2016-07-26 09:17:30
247,2016-07-26 09:17:36
312,2016-07-26 09:17:37
253,2016-07-26 09:17:55
238,2016-07-26 09:17:57
458,2016-07-26 09:18:01
267,2016-07-26 09:18:25
679,2016-07-26 09:18:41
594,2016-07-26 09:21:08
1333,2016-07-26 09:23:02
595,2016-07-26 09:24:52
600,2016-07-26 09:27:09
262,2016-07-26 09:27:11
572,2016-07-26 09:27:35
445,2016-07-26 09:27:37
317,2016-07-26 09:27:40
587,2016-07-26 09:28:15
594,2016-07-26 09:29:48
583,2016-07-26 09:31:13
578,2016-07-26 09:32:58
584,2016-07-26 09:35:15
588,2016-07-26 09:38:07
635,2016-07-26 09:41:48
588,2016-07-26 09:43:23
419,2016-07-26 09:45:22
418,2016-07-26 09:45:22
572,2016-07-26 09:47:34
530,2016-07-26 09:47:34
416,2016-07-26 09:48:00
567,2016-07-26 09:51:34
369,2016-07-26 09:51:34
542,2016-07-26 09:52:24
576,2016-07-26 09:53:23
544,2016-07-26 09:54:08
289,2016-07-26 09:54:10
542,2016-07-26 09:54:45
297,2016-07-26 09:54:46
541,2016-07-26 09:55:13
294,2016-07-26 09:55:18
395,2016-07-26 09:55:36
775,2016-07-26 09:55:57
336,2016-07-26 09:56:03
705,2016-07-26 09:56:34
544,2016-07-26 09:56:36
311,2016-07-26 09:56:38
373,2016-07-26 09:56:41
576,2016-07-26 09:58:44
2270,2016-07-26 10:00:09
587,2016-07-26 10:03:03
579,2016-07-26 10:04:30
536,2016-07-26 10:04:47
568,2016-07-26 10:06:46
536,2016-07-26 10:07:14
261,2016-07-26 10:07:58
613,2016-07-26 10:08:16
543,2016-07-26 10:08:22
519,2016-07-26 10:08:24
298,2016-07-26 10:08:27
321,2016-07-26 10:08:28
631,2016-07-26 10:08:30
356,2016-07-26 10:08:30
535,2016-07-26 10:08:54
293,2016-07-26 10:08:57
588,2016-07-26 10:09:16
537,2016-07-26 10:09:25
299,2016-07-26 10:09:27
442,2016-07-26 10:09:32
537,2016-07-26 10:10:30
444,2016-07-26 10:10:45
287,2016-07-26 10:10:48
549,2016-07-26 10:11:17
386,2016-07-26 10:11:20
361,2016-07-26 10:11:20
539,2016-07-26 10:11:22
335,2016-07-26 10:11:29
594,2016-07-26 10:12:02
652,2016-07-26 10:13:31
540,2016-07-26 10:13:31
